model,seed,policy,mrt,ratio,n_jobs,n_busy
tail drift α 2.0→1.2,38,kupd_500,19.126861433507575,1.0147014638222673,22574,4000
tail drift α 2.0→1.2,38,kupd_2000,19.2343771595641,1.0204052937471473,22574,4000
tail drift α 2.0→1.2,39,genie,14.701589384313959,1.0,16843,4000
tail drift α 2.0→1.2,39,fcfs,35.85565516831919,2.438896518670003,16843,4000
tail drift α 2.0→1.2,39,static,14.784620910764115,1.0056477925127434,16843,4000
tail drift α 2.0→1.2,39,kupd_50,15.65109244196402,1.0645850617119768,16843,4000
tail drift α 2.0→1.2,39,kupd_200,15.219533337291457,1.0352304733480127,16843,4000
tail drift α 2.0→1.2,39,kupd_500,14.962466900195926,1.0177448511900566,16843,4000
tail drift α 2.0→1.2,39,kupd_2000,14.73775040075996,1.0024596671489536,16843,4000
stationary α=2.0,1,genie,12.968813496082298,1.0,18761,4000
stationary α=2.0,1,fcfs,21.573022226960187,1.663453810441264,18761,4000
stationary α=2.0,1,static,12.98941634241245,1.001588645432859,18761,4000
stationary α=2.0,1,kupd_50,13.16781887959064,1.0153449182971488,18761,4000
stationary α=2.0,1,kupd_200,13.13245029582645,1.0126177155522813,18761,4000
stationary α=2.0,1,kupd_500,13.262185917595012,1.0226213771677215,18761,4000
stationary α=2.0,1,kupd_2000,13.071921539363574,1.007950460796774,18761,4000
stationary α=2.0,0,genie,13.336809157943588,1.0,19393,4000
stationary α=2.0,0,fcfs,21.616446656009902,1.620810975100056,19393,4000
stationary α=2.0,0,static,13.508560305264787,1.012877978929383,19393,4000
stationary α=2.0,0,kupd_50,13.906685401949156,1.042729579261179,19393,4000
stationary α=2.0,0,kupd_200,13.70132625174032,1.0273316570312938,19393,4000
stationary α=2.0,0,kupd_500,13.631080802351367,1.0220646213740343,19393,4000
stationary α=2.0,0,kupd_2000,13.397816737998246,1.0045743760244423,19393,4000
stationary α=2.0,2,genie,12.79922952640614,1.0,19806,4000
stationary α=2.0,2,fcfs,23.260473593860446,1.817333890752695,19806,4000
stationary α=2.0,2,static,12.952860749267899,1.0120031617953877,19806,4000
stationary α=2.0,2,kupd_50,13.407231142078158,1.0475029855834406,19806,4000
stationary α=2.0,2,kupd_200,13.174924770271634,1.0293529577769034,19806,4000
stationary α=2.0,2,kupd_500,12.902965767949107,1.0081048817297125,19806,4000
stationary α=2.0,2,kupd_2000,12.830609916187013,1.00245174052986,19806,4000
stationary α=2.0,3,genie,13.474379182156133,1.0,20175,4000
stationary α=2.0,3,fcfs,24.24512713754647,1.7993502193892417,20175,4000
stationary α=2.0,3,static,13.693876579925648,1.0162899822546327,20175,4000
stationary α=2.0,3,kupd_50,14.147838909541512,1.0499807611379401,20175,4000
stationary α=2.0,3,kupd_200,13.748195291201984,1.020321241175138,20175,4000
stationary α=2.0,3,kupd_500,13.631954399008674,1.0116944324278194,20175,4000
stationary α=2.0,3,kupd_2000,13.624735068153656,1.0111586503515233,20175,4000
stationary α=2.0,4,genie,13.222634338819375,1.0,19261,4000
stationary α=2.0,4,fcfs,25.94259799595037,1.9619840745189008,19261,4000
stationary α=2.0,4,static,13.530606925912467,1.0232913184469556,19261,4000
stationary α=2.0,4,kupd_50,13.692211203987332,1.0355131098036463,19261,4000
stationary α=2.0,4,kupd_200,13.51309381652043,1.0219668388505847,19261,4000
stationary α=2.0,4,kupd_500,13.318500077877577,1.0072501240374436,19261,4000
stationary α=2.0,4,kupd_2000,13.303808732672241,1.0061390485264008,19261,4000
stationary α=2.0,5,genie,13.799575684185033,1.0,20645,4000
stationary α=2.0,5,fcfs,26.602285299103897,1.927761107147039,20645,4000
