dist,rho,n,trial,ell,empirical,truncated,true_gittins,fcfs,plcfs,true_paired
1-6-14,0.8,1000,3,14.75,26.153752325487343,28.849971689719325,27.02858317223873,29.31315334077942,35.28057550150213,26.152945078055488
1-6-14,0.8,1000,4,14.67,27.826892584375553,31.75973101918206,27.02858317223873,29.31315334077942,35.28057550150213,27.52071976910844
1-6-14,0.8,1000,5,14.61,28.51754988638317,34.039654757585595,27.02858317223873,29.31315334077942,35.28057550150213,28.079409383413857
1-6-14,0.8,1000,6,14.63,27.22288830364682,31.82960958546098,27.02858317223873,29.31315334077942,35.28057550150213,27.07875356841301
1-6-14,0.8,1000,7,14.62,27.758011860781647,33.18584289325297,27.02858317223873,29.31315334077942,35.28057550150213,27.602944779311688
1-6-14,0.8,1000,8,14.64,29.740132822623675,35.329054234316644,27.02858317223873,29.31315334077942,35.28057550150213,29.660908415275557
1-6-14,0.8,1000,9,14.68,27.267616922922315,31.09730941613908,27.02858317223873,29.31315334077942,35.28057550150213,27.003492513315244
1-6-14,0.8,1000,10,14.65,26.151532447695796,30.497376449544788,27.02858317223873,29.31315334077942,35.28057550150213,26.07093735554796
1-6-14,0.8,1000,11,14.61,26.968699034226372,31.2282450398028,27.02858317223873,29.31315334077942,35.28057550150213,26.6911708489918
1-6-14,0.8,1000,12,14.62,27.533868984610375,32.43835843986646,27.02858317223873,29.31315334077942,35.28057550150213,27.320304128328313
1-6-14,0.8,1000,13,14.64,27.324976645184183,31.73289047872445,27.02858317223873,29.31315334077942,35.28057550150213,27.239807051774772
1-6-14,0.8,1000,14,14.65,27.83948557038932,32.33086717563354,27.02858317223873,29.31315334077942,35.28057550150213,27.7507430649932
1-6-14,0.8,1000,15,14.62,26.290549214364713,30.923371867370573,27.02858317223873,29.31315334077942,35.28057550150213,26.09546480812971
1-6-14,0.8,1000,16,14.64,24.867054115115657,28.138965250134483,27.02858317223873,29.31315334077942,35.28057550150213,24.585778805809575
1-6-14,0.8,1000,17,14.64,26.234378785398594,30.4140855704698,27.02858317223873,29.31315334077942,35.28057550150213,26.175327590440332
1-6-14,0.8,1000,18,14.6,27.42015694309072,32.95098104350247,27.02858317223873,29.31315334077942,35.28057550150213,27.376547053090125
1-6-14,0.8,1000,19,14.58,28.804000038254085,35.45100761256264,27.02858317223873,29.31315334077942,35.28057550150213,28.662351478520332
1-6-14,0.8,1000,20,14.68,27.04565085257404,30.73547809415028,27.02858317223873,29.31315334077942,35.28057550150213,26.77752080443828
1-6-14,0.8,1000,21,14.72,25.75952283360245,28.592255620419824,27.02858317223873,29.31315334077942,35.28057550150213,25.50360410715025
1-6-14,0.8,1000,22,14.66,26.892507604117924,31.85814771486508,27.02858317223873,29.31315334077942,35.28057550150213,26.83349594447044
1-6-14,0.8,1000,23,14.61,26.013689757495143,31.25871032436304,27.02858317223873,29.31315334077942,35.28057550150213,26.001565742351374
1-6-14,0.8,1000,24,14.55,27.99258368694012,33.74540075436115,27.02858317223873,29.31315334077942,35.28057550150213,27.503920124155275
1-6-14,0.8,1000,25,14.64,26.620386523480303,30.662311569803354,27.02858317223873,29.31315334077942,35.28057550150213,26.536960411229103
1-6-14,0.8,1000,26,14.62,26.226438003488084,30.439376505273646,27.02858317223873,29.31315334077942,35.28057550150213,26.05275143260527
1-6-14,0.8,1000,27,14.66,27.20264202426289,32.2573638647874,27.02858317223873,29.31315334077942,35.28057550150213,27.16144890267363
1-6-14,0.8,1000,28,14.66,25.709398958826316,29.368367661886047,27.02858317223873,29.31315334077942,35.28057550150213,25.65818967468466
1-6-14,0.8,1000,29,14.61,27.398406388642417,32.19744671201814,27.02858317223873,29.31315334077942,35.28057550150213,27.2200792664892
1-6-14,0.8,1000,30,14.65,27.51035645879957,31.67747131998629,27.02858317223873,29.31315334077942,35.28057550150213,27.093465392447428
1-6-14,0.8,1000,31,14.7,27.504369948640363,31.338590795079032,27.02858317223873,29.31315334077942,35.28057550150213,27.34114305052355
1-6-14,0.8,1000,32,14.6,25.924040826216004,30.843570577664707,27.02858317223873,29.31315334077942,35.28057550150213,25.927650776344212
1-6-14,0.8,1000,33,14.66,26.581509222915948,30.581253991173657,27.02858317223873,29.31315334077942,35.28057550150213,26.54621728254459
1-6-14,0.8,1000,34,14.61,27.970420184338938,33.433642823948574,27.02858317223873,29.31315334077942,35.28057550150213,27.92219309116258
1-6-14,0.8,1000,35,14.6,27.392973950795948,32.404830559575494,27.02858317223873,29.31315334077942,35.28057550150213,27.184845634346356
1-6-14,0.8,1000,36,14.71,26.541250206850904,29.7880533261625,27.02858317223873,29.31315334077942,35.28057550150213,26.46189785702466
1-6-14,0.8,1000,37,14.64,26.995138584684003,31.286584365417543,27.02858317223873,29.31315334077942,35.28057550150213,26.754187407908887
1-6-14,0.8,1000,38,14.59,25.592113913171083,30.292329832505292,27.02858317223873,29.31315334077942,35.28057550150213,25.583935182273652
1-6-14,0.8,1000,39,14.57,26.417885118528503,31.94455621184492,27.02858317223873,29.31315334077942,35.28057550150213,26.367394156822325
1-6-14,0.8,1000,40,14.62,25.713412317455155,29.858210552007492,27.02858317223873,29.31315334077942,35.28057550150213,25.568747508440794
1-6-14,0.8,1000,41,14.62,26.488014276443867,30.794931456846207,27.02858317223873,29.31315334077942,35.28057550150213,26.387448085658665
1-6-14,0.8,1000,42,14.6,27.1280441898527,31.880694583050577,27.02858317223873,29.31315334077942,35.28057550150213,27.10894116003353
1-6-14,0.8,1000,43,14.67,29.172114050180564,33.29840023445329,27.02858317223873,29.31315334077942,35.28057550150213,28.915507005237384
1-6-14,0.8,1000,44,14.66,26.04035488194659,30.058545623260127,27.02858317223873,29.31315334077942,35.28057550150213,25.927783276626457
1-6-14,0.8,1000,45,14.66,26.533037009153222,30.822043824543332,27.02858317223873,29.31315334077942,35.28057550150213,26.47442247493759
1-6-14,0.8,1000,46,14.65,26.203003134796237,30.143065223986245,27.02858317223873,29.31315334077942,35.28057550150213,25.93856527454748
1-6-14,0.8,1000,47,14.69,26.46490138207576,30.125361599055545,27.02858317223873,29.31315334077942,35.28057550150213,26.3363089010564
1-6-14,0.8,1000,48,14.63,26.908137819034824,30.889473103835435,27.02858317223873,29.31315334077942,35.28057550150213,26.65314714196925
1-6-14,0.8,1000,49,14.65,26.9260558013766,31.246524295313012,27.02858317223873,29.31315334077942,35.28057550150213,26.897109144542775
1-6-14,0.8,1000,50,14.65,27.221978109819833,31.276650269527973,27.02858317223873,29.31315334077942,35.28057550150213,27.091225686117777
1-6-14,0.8,1000,51,14.67,27.786270961538463,31.668978846153845,27.02858317223873,29.31315334077942,35.28057550150213,27.46633442307693
1-6-14,0.8,1000,52,14.65,27.028552183777652,31.06391277044,27.02858317223873,29.31315334077942,35.28057550150213,26.885223442184586
1-6-14,0.8,1000,53,14.64,26.122127781296612,30.14753917822774,27.02858317223873,29.31315334077942,35.28057550150213,25.95272684551417
1-6-14,0.8,1000,54,14.63,27.40458633881959,32.33397421591679,27.02858317223873,29.31315334077942,35.28057550150213,27.167536962499508
1-6-14,0.8,1000,55,14.56,27.79137491802953,34.048088746696344,27.02858317223873,29.31315334077942,35.28057550150213,27.67935735150925
1-6-14,0.8,1000,56,14.66,26.320623036543104,30.790649992906214,27.02858317223873,29.31315334077942,35.28057550150213,26.250715458359515
1-6-14,0.8,1000,57,14.59,27.560461733203503,33.36330399221033,27.02858317223873,29.31315334077942,35.28057550150213,27.443002726387537
1-6-14,0.8,1000,58,14.63,28.42908148845973,33.75012209138012,27.02858317223873,29.31315334077942,35.28057550150213,28.329201130475745
1-6-14,0.8,1000,59,14.66,27.315624474736087,31.466128523111617,27.02858317223873,29.31315334077942,35.28057550150213,27.16865491442042
1-6-14,0.8,1000,60,14.6,27.406203267515284,32.668353212388496,27.02858317223873,29.31315334077942,35.28057550150213,27.187536734489324
1-6-14,0.8,1000,61,14.64,26.413836158307884,30.99915681170707,27.02858317223873,29.31315334077942,35.28057550150213,26.363636121415833
1-6-14,0.8,1000,62,14.59,26.039935460302,30.856020051956488,27.02858317223873,29.31315334077942,35.28057550150213,25.777016155220007
1-6-14,0.8,1000,63,14.67,25.73957437527264,29.00167653351613,27.02858317223873,29.31315334077942,35.28057550150213,25.73831432666542
1-6-14,0.8,1000,64,14.76,25.25762979216693,27.565516684607104,27.02858317223873,29.31315334077942,35.28057550150213,24.961662871574067
1-6-14,0.8,1000,65,14.7,28.359350889126414,32.77910076766106,27.02858317223873,29.31315334077942,35.28057550150213,28.169763093965603
1-6-14,0.8,1000,66,14.71,27.15567379229776,30.790555020393104,27.02858317223873,29.31315334077942,35.28057550150213,26.968591953434036
1-6-14,0.8,1000,67,14.63,26.389237180796737,30.742251685393263,27.02858317223873,29.31315334077942,35.28057550150213,26.21893442288049
1-6-14,0.8,1000,68,14.54,28.55046291077987,35.32428668597081,27.02858317223873,29.31315334077942,35.28057550150213,28.073909089142393
1-6-14,0.8,1000,69,14.59,26.09060509425585,31.554700278529047,27.02858317223873,29.31315334077942,35.28057550150213,25.996322205627095
1-6-14,0.8,1000,70,14.64,27.369744526989653,31.48353967438552,27.02858317223873,29.31315334077942,35.28057550150213,27.076991424958507
1-6-14,0.8,1000,71,14.66,28.365167164353885,31.92064426098328,27.02858317223873,29.31315334077942,35.28057550150213,27.735515350235183
1-6-14,0.8,1000,72,14.58,26.672793167038726,31.648100941473356,27.02858317223873,29.31315334077942,35.28057550150213,26.4444627778317
1-6-14,0.8,1000,73,14.66,27.340209309462914,31.85781115089514,27.02858317223873,29.31315334077942,35.28057550150213,27.15043846547315
1-6-14,0.8,1000,74,14.64,26.970839323211113,31.58393777257309,27.02858317223873,29.31315334077942,35.28057550150213,26.90196515102568
1-6-14,0.8,1000,75,14.65,27.64269749325876,31.87509877159692,27.02858317223873,29.31315334077942,35.28057550150213,27.45435693598322
1-6-14,0.8,1000,76,14.6,27.686089491471822,32.45627863312054,27.02858317223873,29.31315334077942,35.28057550150213,27.31632092811827
1-6-14,0.8,1000,77,14.6,27.00464060252517,32.32634109797028,27.02858317223873,29.31315334077942,35.28057550150213,26.98602465238933
1-6-14,0.8,1000,78,14.64,28.005384182674277,32.93626401100046,27.02858317223873,29.31315334077942,35.28057550150213,27.804384349347888
1-6-14,0.8,1000,79,14.62,25.969690470337596,30.383930473615212,27.02858317223873,29.31315334077942,35.28057550150213,25.878466486397908
1-6-14,0.8,1000,80,14.66,28.12326195926745,32.34028773287022,27.02858317223873,29.31315334077942,35.28057550150213,27.664796929270604
1-6-14,0.8,1000,81,14.62,26.891053704413817,31.226673595834427,27.02858317223873,29.31315334077942,35.28057550150213,26.842417606813463
1-6-14,0.8,1000,82,14.69,26.945779950617283,30.260929185185187,27.02858317223873,29.31315334077942,35.28057550150213,26.850038716049383
1-6-14,0.8,1000,83,14.71,27.594569937819973,31.191683960691243,27.02858317223873,29.31315334077942,35.28057550150213,27.41920715560699
1-6-14,0.8,1000,84,14.6,28.11335284997348,32.602446244236816,27.02858317223873,29.31315334077942,35.28057550150213,27.50700640581011
1-6-14,0.8,1000,85,14.68,27.37114292297944,31.121337826679724,27.02858317223873,29.31315334077942,35.28057550150213,27.23697524819018
1-6-14,0.8,1000,86,14.61,26.495482845356676,30.931002716571086,27.02858317223873,29.31315334077942,35.28057550150213,26.379837609417443
1-6-14,0.8,1000,87,14.64,26.274445594996475,30.894875740380233,27.02858317223873,29.31315334077942,35.28057550150213,26.187127531789756
1-6-14,0.8,1000,88,14.63,26.536869036066633,30.877023289665217,27.02858317223873,29.31315334077942,35.28057550150213,26.407092633026043
1-6-14,0.8,1000,89,14.6,26.55419315531839,31.07128931280069,27.02858317223873,29.31315334077942,35.28057550150213,26.302346687955627
1-6-14,0.8,1000,90,14.63,27.107523803971866,31.67724748358012,27.02858317223873,29.31315334077942,35.28057550150213,26.909960942054333
1-6-14,0.8,1000,91,14.62,25.990753007605928,30.20375682110276,27.02858317223873,29.31315334077942,35.28057550150213,25.73841413311422
1-6-14,0.8,1000,92,14.67,25.900252559590463,29.49,27.02858317223873,29.31315334077942,35.28057550150213,25.852325027995523
1-6-14,0.8,1000,93,14.57,27.53987395296392,33.14669116462629,27.02858317223873,29.31315334077942,35.28057550150213,27.24034854220361
1-6-14,0.8,1000,94,14.61,26.26881804461535,30.77352911989084,27.02858317223873,29.31315334077942,35.28057550150213,26.205920527610655
1-6-14,0.8,1000,95,14.71,26.175415845005997,29.353544694952124,27.02858317223873,29.31315334077942,35.28057550150213,25.89361320620464
1-6-14,0.8,1000,96,14.62,27.696616201337005,32.684443767204094,27.02858317223873,29.31315334077942,35.28057550150213,27.576706449075896
1-6-14,0.8,1000,97,14.7,26.18438139477777,29.609624498649424,27.02858317223873,29.31315334077942,35.28057550150213,26.120265818122288
1-6-14,0.8,1000,98,14.6,26.18314126318361,30.99230871034736,27.02858317223873,29.31315334077942,35.28057550150213,26.093947754204503
1-6-14,0.8,1000,99,14.67,26.416018526108697,30.299289900811544,27.02858317223873,29.31315334077942,35.28057550150213,26.33955426674318
1-6-14,0.98,10,4,13.75,2347.0356317996716,2347.0356317996716,250.57280262316408,279.70483354616783,352.8057550150209,280.59939147185014
1-6-14,0.98,10,5,14.43,831.2999965585477,831.2999965585477,250.57280262316408,279.70483354616783,352.8057550150209,226.0496346444573
1-6-14,0.98,10,6,14.6,724.3201989438701,724.3201989438701,250.57280262316408,279.70483354616783,352.8057550150209,251.38788841682893
1-6-14,0.98,10,7,14.32,1149.2054471348497,1149.2054471348497,250.57280262316408,279.70483354616783,352.8057550150209,232.19645930224289
1-6-14,0.98,10,0,14.52,2039.642685213748,2039.642685213748,250.57280262316408,279.70483354616783,352.8057550150209,365.2467587122822
1-6-14,0.98,10,1,13.6,1328.05747144455,1328.05747144455,250.57280262316408,279.70483354616783,352.8057550150209,202.6910071925082
1-6-14,0.98,10,2,14.11,2708.7565200800996,2708.7565200800996,250.57280262316408,279.70483354616783,352.8057550150209,331.8807576040544
1-6-14,0.98,10,3,13.23,1182.7384781830388,1182.7384781830388,250.57280262316408,279.70483354616783,352.8057550150209,216.29295719454433
1-6-14,0.98,10,8,14.57,1018.8728651297624,1018.8728651297624,250.57280262316408,279.70483354616783,352.8057550150209,277.13339179511297
1-6-14,0.98,10,9,14.26,1431.406391926151,1431.406391926151,250.57280262316408,279.70483354616783,352.8057550150209,239.2147797951374
1-6-14,0.98,10,10,14.22,1321.3313698402385,1321.3313698402385,250.57280262316408,279.70483354616783,352.8057550150209,213.27890103922113
1-6-14,0.98,10,11,14.73,408.0231988883996,408.0231988883996,250.57280262316408,279.70483354616783,352.8057550150209,188.01125788044592
1-6-14,0.98,10,16,14.84,419.2011810211449,419.2011810211449,250.57280262316408,279.70483354616783,352.8057550150209,204.0664758903848
1-6-14,0.98,10,17,14.2,1222.648433277001,1222.648433277001,250.57280262316408,279.70483354616783,352.8057550150209,211.96213494583264
1-6-14,0.98,10,18,14.61,579.6610117112392,579.6610117112392,250.57280262316408,279.70483354616783,352.8057550150209,223.0420127893109
1-6-14,0.98,10,19,14.64,638.3995659264837,638.3995659264837,250.57280262316408,279.70483354616783,352.8057550150209,216.73061345708575
1-6-14,0.98,10,12,14.02,1601.8950952603916,1601.8950952603916,250.57280262316408,279.70483354616783,352.8057550150209,224.9150855777585
1-6-14,0.98,10,13,14.94,388.91661994700866,388.91661994700866,250.57280262316408,279.70483354616783,352.8057550150209,249.53513604993248
1-6-14,0.98,10,14,14.64,658.7503846739613,658.7503846739613,250.57280262316408,279.70483354616783,352.8057550150209,276.5212856826547
1-6-14,0.98,10,15,14.14,2831.669942393256,2831.669942393256,250.57280262316408,279.70483354616783,352.8057550150209,325.4987804721937
1-6-14,0.98,10,20,14.09,984.9797501276928,984.9797501276928,250.57280262316408,279.70483354616783,352.8057550150209,233.91612635675975
1-6-14,0.98,10,21,14.64,533.7591770569645,533.7591770569645,250.57280262316408,279.70483354616783,352.8057550150209,207.60976504057052
1-6-14,0.98,10,22,13.95,859.3878097317078,859.3878097317078,250.57280262316408,279.70483354616783,352.8057550150209,260.37210148658215
1-6-14,0.98,10,23,15.1,387.1659165377495,387.1659165377495,250.57280262316408,279.70483354616783,352.8057550150209,268.21829453983736
1-6-14,0.98,10,24,14.66,514.9189174437444,514.9189174437444,250.57280262316408,279.70483354616783,352.8057550150209,234.63363954491703
1-6-14,0.98,10,25,14.16,1480.861436998703,1480.861436998703,250.57280262316408,279.70483354616783,352.8057550150209,235.97970343610857
1-6-14,0.98,10,26,14.58,574.611032259381,574.611032259381,250.57280262316408,279.70483354616783,352.8057550150209,354.6015483214398
1-6-14,0.98,10,27,14.4,828.8564332112301,828.8564332112301,250.57280262316408,279.70483354616783,352.8057550150209,213.6821236152128
1-6-14,0.98,10,28,15.02,311.28358545125786,311.28358545125786,250.57280262316408,279.70483354616783,352.8057550150209,212.54767925487064
1-6-14,0.98,10,29,13.97,2608.679570692653,2608.679570692653,250.57280262316408,279.70483354616783,352.8057550150209,267.1140596693934
1-6-14,0.98,10,30,14.44,962.6164967164492,962.6164967164492,250.57280262316408,279.70483354616783,352.8057550150209,245.46450573544217
1-6-14,0.98,10,31,14.92,381.7778550839518,381.7778550839518,250.57280262316408,279.70483354616783,352.8057550150209,220.4073054267308
1-6-14,0.98,10,36,14.67,547.2158295475355,547.2158295475355,250.57280262316408,279.70483354616783,352.8057550150209,268.67261113536085
1-6-14,0.98,10,37,14.5,619.7604354356523,619.7604354356523,250.57280262316408,279.70483354616783,352.8057550150209,201.3337051781752
1-6-14,0.98,10,38,14.22,2064.608481702695,2064.608481702695,250.57280262316408,279.70483354616783,352.8057550150209,316.3112952645006
1-6-14,0.98,10,39,14.62,710.5415778290804,710.5415778290804,250.57280262316408,279.70483354616783,352.8057550150209,238.02334020257896
1-6-14,0.98,10,32,14.48,759.5664781183702,759.5664781183702,250.57280262316408,279.70483354616783,352.8057550150209,222.3685242806545
1-6-14,0.98,10,33,13.87,1815.8328238690697,1815.8328238690697,250.57280262316408,279.70483354616783,352.8057550150209,237.58300811658367
1-6-14,0.98,10,34,14.5,963.5617056512122,963.5617056512122,250.57280262316408,279.70483354616783,352.8057550150209,222.05420574055964
1-6-14,0.98,10,35,14.03,2087.523906622912,2087.523906622912,250.57280262316408,279.70483354616783,352.8057550150209,266.1558823325492
1-6-14,0.98,10,40,14.61,518.8501967366088,518.8501967366088,250.57280262316408,279.70483354616783,352.8057550150209,194.6977039075699
1-6-14,0.98,10,41,14.88,433.4709584601257,433.4709584601257,250.57280262316408,279.70483354616783,352.8057550150209,253.68879263925788
1-6-14,0.98,10,42,13.83,1244.726285252644,1244.726285252644,250.57280262316408,279.70483354616783,352.8057550150209,187.3270598902791
1-6-14,0.98,10,43,15.08,296.0865015924638,296.0865015924638,250.57280262316408,279.70483354616783,352.8057550150209,236.81317753543635
1-6-14,0.98,10,48,15.29,262.5064292157419,262.5064292157419,250.57280262316408,279.70483354616783,352.8057550150209,254.5390018232698
1-6-14,0.98,10,49,14.49,713.010747858473,713.010747858473,250.57280262316408,279.70483354616783,352.8057550150209,216.62922254734403
1-6-14,0.98,10,50,15.25,275.3487592406617,275.3487592406617,250.57280262316408,279.70483354616783,352.8057550150209,221.31215113484913
1-6-14,0.98,10,51,6.5600000000000005,348.70568251354706,348.70568251354706,250.57280262316408,279.70483354616783,352.8057550150209,242.1595195265331
1-6-14,0.98,10,44,14.51,1390.952339223573,1390.952339223573,250.57280262316408,279.70483354616783,352.8057550150209,302.0962452341427
1-6-14,0.98,10,45,14.56,742.8361289441334,742.8361289441334,250.57280262316408,279.70483354616783,352.8057550150209,301.8263221498123
1-6-14,0.98,10,46,14.26,1779.246503892124,1779.246503892124,250.57280262316408,279.70483354616783,352.8057550150209,287.160341251464
1-6-14,0.98,10,47,14.53,542.8406992507754,542.8406992507754,250.57280262316408,279.70483354616783,352.8057550150209,210.70045456304132
1-6-14,0.98,10,56,14.67,641.1610012612339,641.1610012612339,250.57280262316408,279.70483354616783,352.8057550150209,264.88406097340794
1-6-14,0.98,10,57,14.37,607.8565212688634,607.8565212688634,250.57280262316408,279.70483354616783,352.8057550150209,183.0585241085643
1-6-14,0.98,10,58,7.15,343.97244886758625,343.97244886758625,250.57280262316408,279.70483354616783,352.8057550150209,244.05803684667612
1-6-14,0.98,10,59,14.26,884.2442905717501,884.2442905717501,250.57280262316408,279.70483354616783,352.8057550150209,190.48117549264387
1-6-14,0.98,10,52,14.32,865.3057415070864,865.3057415070864,250.57280262316408,279.70483354616783,352.8057550150209,206.26525840446888
1-6-14,0.98,10,53,14.52,1218.100773225071,1218.100773225071,250.57280262316408,279.70483354616783,352.8057550150209,307.11471919590963
1-6-14,0.98,10,54,14.37,780.181516096029,780.181516096029,250.57280262316408,279.70483354616783,352.8057550150209,223.02387330219577
1-6-14,0.98,10,55,14.1,1434.8124088578754,1434.8124088578754,250.57280262316408,279.70483354616783,352.8057550150209,221.4109134048301
1-6-14,0.98,10,60,14.92,370.8998359982224,370.8998359982224,250.57280262316408,279.70483354616783,352.8057550150209,209.34723370399016
1-6-14,0.98,10,61,13.85,1079.1126557954576,1079.1126557954576,250.57280262316408,279.70483354616783,352.8057550150209,199.75236074728073
1-6-14,0.98,10,62,14.43,1281.1903192273112,1281.1903192273112,250.57280262316408,279.70483354616783,352.8057550150209,224.4353105822992
1-6-14,0.98,10,63,14.02,951.7353587817148,951.7353587817148,250.57280262316408,279.70483354616783,352.8057550150209,194.39716650513896
1-6-14,0.98,10,68,14.92,250.09741689430243,250.09741689430243,250.57280262316408,279.70483354616783,352.8057550150209,233.4625643557169
1-6-14,0.98,10,69,14.42,826.3549851032068,826.3549851032068,250.57280262316408,279.70483354616783,352.8057550150209,209.9467781315562
1-6-14,0.98,10,70,14.65,401.25350129697273,401.25350129697273,250.57280262316408,279.70483354616783,352.8057550150209,208.265303133393
1-6-14,0.98,10,71,15.26,253.5717290457277,253.5717290457277,250.57280262316408,279.70483354616783,352.8057550150209,217.11327639948945
1-6-14,0.98,10,64,13.24,1253.5423818347156,1253.5423818347156,250.57280262316408,279.70483354616783,352.8057550150209,228.50079807986825
1-6-14,0.98,10,65,14.01,1161.8095426836285,1161.8095426836285,250.57280262316408,279.70483354616783,352.8057550150209,336.57910066173014
1-6-14,0.98,10,66,14.53,1150.4316857141398,1150.4316857141398,250.57280262316408,279.70483354616783,352.8057550150209,279.1135930545589
1-6-14,0.98,10,67,14.61,1186.0241094629048,1186.0241094629048,250.57280262316408,279.70483354616783,352.8057550150209,295.83699579848496
1-6-14,0.98,10,72,14.38,952.3780971005252,952.3780971005252,250.57280262316408,279.70483354616783,352.8057550150209,226.5060343379052
1-6-14,0.98,10,73,14.73,715.4871913973327,715.4871913973327,250.57280262316408,279.70483354616783,352.8057550150209,255.66031372053092
1-6-14,0.98,10,74,15.33,274.02420479441855,274.02420479441855,250.57280262316408,279.70483354616783,352.8057550150209,226.7686255453572
1-6-14,0.98,10,75,14.15,1880.537404242765,1880.537404242765,250.57280262316408,279.70483354616783,352.8057550150209,273.485685346183
1-6-14,0.98,10,76,14.19,591.3612169213401,591.3612169213401,250.57280262316408,279.70483354616783,352.8057550150209,186.4994457653568
1-6-14,0.98,10,77,14.62,608.5506509842763,608.5506509842763,250.57280262316408,279.70483354616783,352.8057550150209,262.8681798589342
1-6-14,0.98,10,78,14.09,1574.3049866416156,1574.3049866416156,250.57280262316408,279.70483354616783,352.8057550150209,248.39371522032496
1-6-14,0.98,10,79,14.35,892.4068413336813,892.4068413336813,250.57280262316408,279.70483354616783,352.8057550150209,231.06981804878052
1-6-14,0.98,10,84,13.74,1156.7962411967026,1156.7962411967026,250.57280262316408,279.70483354616783,352.8057550150209,215.9357108504871
1-6-14,0.98,10,85,14.76,510.31513349034,510.31513349034,250.57280262316408,279.70483354616783,352.8057550150209,222.30472256765563
1-6-14,0.98,10,86,13.94,1015.6128826413632,1015.6128826413632,250.57280262316408,279.70483354616783,352.8057550150209,194.42645943033105
1-6-14,0.98,10,87,15.5,270.3998116194304,270.3998116194304,250.57280262316408,279.70483354616783,352.8057550150209,222.6211633768065
1-6-14,0.98,10,80,14.18,1509.3479649120063,1509.3479649120063,250.57280262316408,279.70483354616783,352.8057550150209,246.3927415102575
1-6-14,0.98,10,81,13.8,1573.3215780936653,1573.3215780936653,250.57280262316408,279.70483354616783,352.8057550150209,198.37363534338652
1-6-14,0.98,10,82,14.34,1219.753871806692,1219.753871806692,250.57280262316408,279.70483354616783,352.8057550150209,258.87399627869485
1-6-14,0.98,10,83,14.33,940.410166091145,940.410166091145,250.57280262316408,279.70483354616783,352.8057550150209,222.94579168705076
1-6-14,0.98,10,88,14.56,512.8044517512617,512.8044517512617,250.57280262316408,279.70483354616783,352.8057550150209,207.75724595033137
1-6-14,0.98,10,89,13.39,1176.395212572325,1176.395212572325,250.57280262316408,279.70483354616783,352.8057550150209,234.7004649704446
1-6-14,0.98,10,90,14.51,713.877125173007,713.877125173007,250.57280262316408,279.70483354616783,352.8057550150209,208.99315402105265
1-6-14,0.98,10,91,13.98,1249.875350321739,1249.875350321739,250.57280262316408,279.70483354616783,352.8057550150209,211.2118123384122
1-6-14,0.98,10,92,14.85,474.14811516000134,474.14811516000134,250.57280262316408,279.70483354616783,352.8057550150209,249.9942504219503
1-6-14,0.98,10,93,14.67,778.1782350791296,778.1782350791296,250.57280262316408,279.70483354616783,352.8057550150209,309.9566471623207
1-6-14,0.98,10,94,14.38,1145.7443589659492,1145.7443589659492,250.57280262316408,279.70483354616783,352.8057550150209,240.25171804445583
1-6-14,0.98,10,95,14.87,571.0860567039061,571.0860567039061,250.57280262316408,279.70483354616783,352.8057550150209,285.97845708126204
1-6-14,0.98,10,96,14.76,657.0165137679576,657.0165137679576,250.57280262316408,279.70483354616783,352.8057550150209,248.45338915486272
1-6-14,0.98,10,97,14.7,503.61224465387744,503.61224465387744,250.57280262316408,279.70483354616783,352.8057550150209,267.50341879812373
1-6-14,0.98,10,98,13.78,1570.961444293861,1570.961444293861,250.57280262316408,279.70483354616783,352.8057550150209,210.60945449453936
1-6-14,0.98,10,99,14.07,1921.4960561612245,1921.4960561612245,250.57280262316408,279.70483354616783,352.8057550150209,281.7269021563616
1-6-14,0.98,100,0,14.86,351.277393134549,456.5177298915789,250.57280262316408,279.70483354616783,352.8057550150209,229.40728259622227
1-6-14,0.98,100,1,15.02,409.30124999131857,409.30124999131857,250.57280262316408,279.70483354616783,352.8057550150209,255.64062638309375
1-6-14,0.98,100,2,14.83,554.7369296267384,585.5795422413046,250.57280262316408,279.70483354616783,352.8057550150209,254.31973629525407
1-6-14,0.98,100,3,15.15,162.03065011239113,173.9796054017983,250.57280262316408,279.70483354616783,352.8057550150209,159.53107331908797
1-6-14,0.98,100,8,14.74,216.67193279200285,377.205045701784,250.57280262316408,279.70483354616783,352.8057550150209,308.4381587688529
1-6-14,0.98,100,9,14.53,488.46449653080987,603.458437673658,250.57280262316408,279.70483354616783,352.8057550150209,206.0129119256222
1-6-14,0.98,100,10,15.19,207.38245874601708,230.06864490056736,250.57280262316408,279.70483354616783,352.8057550150209,194.2807090598113
1-6-14,0.98,100,11,14.87,270.4731265324201,336.45613529588564,250.57280262316408,279.70483354616783,352.8057550150209,218.1006925731771
1-6-14,0.98,100,4,14.79,274.6739381920868,398.8678913760827,250.57280262316408,279.70483354616783,352.8057550150209,253.57188113914208
1-6-14,0.98,100,5,14.78,747.3382061367049,747.3382061367049,250.57280262316408,279.70483354616783,352.8057550150209,308.06828865520225
1-6-14,0.98,100,6,15.01,547.1621017596339,677.0313417632595,250.57280262316408,279.70483354616783,352.8057550150209,358.65992860552655
1-6-14,0.98,100,7,14.99,298.5778101477772,318.10678791975175,250.57280262316408,279.70483354616783,352.8057550150209,217.0308436349736
